Gene	x	y	cluster
TXNDC12	-12.432128	-14.23916	4
C8orf34	22.01758	11.002475	12
PIM2	-15.353805	-1.8605666	6
RNF14	8.071423	-11.493621	1
PREP	15.176031	1.8637236	12
CHGB	2.8187754	-3.0182323	15
FEM1A	-12.96983	-1.121559	6
SLC25A13	5.2177415	11.627791	11
LAG3	-12.6011305	5.9010787	0
NUDCD1	6.460508	-11.888397	1
TAF1	16.928352	-3.0438707	5
SYNE2	-8.170694	15.304892	20
DMAP1	-9.612233	-7.353141	7
HABP4	16.221697	-1.8779223	16
SH3YL1	18.742197	-2.7606497	5
UQCR10	-0.6397673	-3.2240372	20
C6orf163	-13.961349	2.954841	14
HMMR	-20.38039	6.896317	13
NSUN6	16.697432	-1.0531987	5
CCNA2	-20.549707	7.2931166	13
KMT2A	23.139275	4.557175	12
AASDHPPT	15.187532	-10.231403	15
PPP1R26-AS1	-10.395474	-13.559299	1
PDE12	-18.579412	-6.7437005	6
KIF9	-4.4397902	-13.601182	1
NCOR1	22.339485	3.6935124	12
CAMSAP3	-12.446063	-8.698931	9
DICER1-AS1	-14.813446	-12.783051	4
FXN	-12.149674	3.6223805	14
MKNK2	-13.528415	4.3437085	6
TNFRSF12A	-7.76652	6.5904775	8
PRTFDC1	8.036625	6.435786	18
C5	-16.729794	6.8852715	22
RBCK1	-8.41805	-11.095228	9
ACSBG1	3.2276819	11.885861	11
WDR70	22.141378	4.2581224	12
PLCH1	18.934334	12.926808	3
FASN	-5.623379	-8.950001	6
CRAT	-14.057934	-4.909782	6
SLC45A1	-9.843763	-7.496555	6
C3orf38	7.540493	-10.801036	1
C2orf80	8.211647	-0.75503284	16
C2orf76	-17.495281	-11.843241	4
C2orf68	-15.058895	3.4613264	0
CENPQ	-19.794327	-4.9373646	0
IFI6	-9.119803	2.4541876	17
C2orf15	-15.702753	-1.0752025	0
NBL1	-6.252392	1.0391223	6
GABRB3	25.52736	7.2122865	12
DYNC1I1	24.970507	6.9006004	12
CCDC146	8.887665	5.3375707	2
ALG10B	-13.002315	-0.63266516	6
CHN1	25.876753	5.665766	12
DCX	13.087542	9.483516	15
ALG14	11.265332	-7.658594	18
CARD9	-18.10374	0.35494265	0
SH2D5	-5.9261003	4.101467	9
FIS1	-2.5210812	-3.1109388	20
STARD3	7.420354	-2.934938	9
COMMD2	-2.8018038	-7.020221	17
PAPSS2	-5.258305	13.605872	3
C1orf226	-17.179026	3.5700817	0
C1orf174	-11.061465	-2.333773	7
DET1	-16.900621	-8.249021	4
C1orf159	12.176753	-2.4249017	5
BCL10	-17.996145	-7.069856	6
USPL1	5.2974467	-11.753123	1
TTC39C	17.044922	4.663963	12
C1orf122	-2.5961468	-2.5594225	13
SELENOW	1.2699782	-2.1241636	15
ANKMY2	13.691623	2.2460449	16
C1RL-AS1	-18.165873	-1.187506	0
DYNC1H1	22.953785	0.84696585	12
PNRC2	-10.031893	-1.76106	7
TAC3	-3.7835846	9.697539	8
C1QTNF6	-17.115086	1.4374903	0
ZNF460	-18.796165	-5.9814167	0
POMK	0.14590542	-11.868847	1
VAV3	15.404226	11.5610895	19
GRAMD1B	18.449335	4.1970153	12
CD6	-18.798605	-0.4250022	0
ARRDC2	-16.261791	5.180941	11
PIP5KL1	-16.285366	-0.23240696	6
ZNF395	-7.412021	-15.954374	9
C3orf20	-16.212063	-9.755577	4
API5	11.943794	-10.354954	18
RND3	-6.442994	10.7279	19
HIP1	4.9156384	12.027207	11
DNMT3B	-11.5575485	6.098416	3
SMN1	-19.373068	0.05884373	0
JUND	2.259982	-1.3835304	15
C1D	14.248723	-8.957707	18
LRRC8B	16.702648	4.4720397	12
ATP8B2	9.780969	-5.8757854	1
C19orf47	-16.877604	-2.783434	6
NXPH1	14.427897	12.364412	19
C19orf38	-17.11796	0.8302182	0
DDX20	-13.711178	-5.760079	7
LMX1B	-5.811917	9.54958	8
C19orf12	8.610392	-5.971371	16
GAR1	-10.429211	-3.8581412	7
DIP2B	20.59132	7.611788	12
XYLT2	-23.836098	0.070572555	22
SYVN1	-12.282323	-5.7397957	6
UBAP1L	16.46137	-1.9518538	5
ADAR	22.657936	-3.9924357	15
ANKRD50	-2.1649742	10.989184	24
GDPD5	-6.535679	5.486416	8
SNIP1	-18.312643	-6.5469475	7
CREG1	8.969242	-14.099485	25
TMED4	-0.8347364	-8.016977	20
ASB7	7.438535	-9.947569	1
RGMB	-3.9139333	7.15211	16
CAPN1	-9.054804	-8.78203	25
DBT	8.13418	-10.843403	1
C17orf100	-11.261211	3.9460168	9
SHROOM3	14.500366	6.5915194	16
MTHFD2	-11.003571	6.9822636	3
CHCHD1	-6.9209204	-3.6104584	7
CLNS1A	19.201143	-5.0380855	5
TNR	21.019415	8.951798	12
VEPH1	-7.7064323	9.764327	3
LAS1L	4.6167846	-10.335259	1
ZNF12	-6.0759554	-8.571266	6
CCT2	-0.4514	-5.43367	20
INCENP	-15.73813	-6.320103	14
CHST2	-7.7403674	1.5162089	6
CDH4	21.36877	10.451775	24
POLR2E	-5.3254986	-5.1216803	7
PSMC5	-3.6056762	-3.843799	7
ARX	-3.5615077	10.850966	19
PRDX2	-1.5317144	-2.2867835	15
C14orf93	-19.257298	-4.178519	0
NAA30	4.867701	-11.834302	1
DDX54	-5.288062	3.6543968	9
C14orf132	9.775327	1.0460728	16
C14orf28	-18.729815	-5.0288997	7
C12orf76	-0.9487276	-6.1651983	20
KRTAP5-10	-16.54915	-0.570166	0
SRI	-0.6121941	-3.630301	20
CCDC28A	10.314802	-12.243967	20
NFIB	21.296583	10.093373	19
MLH3	18.439905	-8.0230465	15
C12orf57	-2.573841	-2.1928663	20
PARP9	-10.511757	11.217585	3
FAHD2A	-10.057645	-12.518597	4
CIAPIN1	-1.9311229	-9.255307	20
CFAP46	11.707551	-0.8687084	25
ZNF37A	4.8350587	0.96257454	14
N4BP2L2-IT2	-13.073784	2.9120903	14
AHNAK2	-6.610608	4.475921	8
ITPA	-9.178826	-5.830076	7
CNNM3	-14.593835	2.2988186	0
MID1	7.8615947	11.767584	11
CTSZ	-11.474042	7.6402397	10
KCTD5	-16.234507	-2.764808	6
CAPN3	3.372373	12.591158	11
FDXR	-13.838967	-2.0930736	7
ACVR1	10.393637	3.072965	18
ATN1	3.8977432	-5.6063514	1
MISP	-17.830341	1.3675605	0
PSMD6-AS2	-21.234735	-5.7825274	0
NEK1	20.951372	4.1100683	12
TATDN1	14.242787	-6.3068175	20
FRMPD1	-1.6278526	10.145488	24
FBXO11	22.294212	4.125427	12
MCM3	-18.676727	6.2911844	13
IRF5	-17.218187	1.9341447	0
HBQ1	-10.299182	1.0468342	0
ACTC1	-14.208574	0.69263834	6
PHKB	20.709818	5.796811	12
INSM1	-7.835678	3.8305192	8
C6orf226	-10.331791	0.10050336	6
LITAF	-10.382465	10.901743	11
SSR3	-4.2582107	-4.779818	7
ARHGAP29	3.6046617	7.041727	3
E2F3	14.42436	0.29115084	5
SMAP2	15.809291	1.9182793	16
DNMT1	0.47852185	-8.342766	20
IL17RE	-9.270809	5.8137693	0
RNFT2	7.982202	-7.0320206	1
EFNA1	-12.638346	9.643885	3
MGAT2	-11.681996	-0.37690476	6
RAB24	-6.649167	-10.099368	25
MTERF1	19.137987	4.3079	12
TYW5	5.4476347	-12.091226	1
BVES-AS1	-3.3491554	7.1868906	2
PIM3	-9.161246	4.2325616	10
PTPRM	19.453472	11.116482	19
PANK1	5.3875446	-6.0341053	18
EIF3L	-1.4611005	-1.3654352	20
BTN3A3	-14.68799	4.3554635	3
BRAF	23.183044	5.4616575	12
C2orf50	-6.4878197	3.9988081	9
MTX3	5.9036145	-12.517513	1
NUDT16	-9.693099	-2.3201928	7
CYP2U1	8.679434	-12.399844	1
DYNC2H1	22.568825	2.6663399	12
LKAAEAR1	-12.531921	-0.18862513	6
BTN3A1	-14.754185	4.4137373	3
BTF3	-0.9104823	-1.6047766	20
BTAF1	18.959682	-2.098225	5
BTBD9	23.447674	6.645916	12
ZNF516	9.672155	7.4991937	11
BTBD3	16.989126	6.7904267	16
BTBD2	6.9035344	-5.864405	1
NCK2	13.754067	4.766872	16
BTBD17	-13.290055	7.6895967	3
PCGF3	4.5328746	-9.099927	22
CCDC134	-15.747406	6.1825256	3
BTBD10	21.300087	0.011842534	12
CALY	2.7550871	-2.628102	15
GAA	-9.244118	-10.243191	9
BTBD1	14.282815	-9.447342	15
CHDH	-17.700964	11.056561	0
NRDC	22.98976	0.93016154	12
EFTUD2	6.137754	-9.03407	1
NCK1	9.713351	-10.796934	18
SLTM	19.74808	-1.274789	12
KREMEN2	-17.420252	-1.221757	0
RPS6KA5	18.737568	8.290512	11
BSDC1	9.713032	-5.599382	1
B3GALT2	1.6251335	2.9256153	16
ICA1	24.929396	3.7954504	12
NPRL3	12.802583	-3.2058637	5
PLCB2	-16.24035	4.5319395	0
PRKCQ	-0.783818	13.412749	11
ATP1A2	-8.80827	14.031985	3
BRPF3	-10.546433	-13.430639	1
CHAC1	-12.421143	-0.2001796	6
BRIP1	-19.266212	5.6234303	13
PEAK1	21.31703	6.833085	12
BRF1	7.964804	-6.5942144	1
INPP1	13.855234	-11.877551	21
HSF1	-10.650474	-10.491582	4
BCDIN3D-AS1	-18.372787	-2.9624064	0
SIRT7	-10.325114	-9.234748	9
HNRNPR	0.59037846	-6.638498	21
BRD3	-5.356796	-6.7138643	6
BRD1	9.658415	-7.4580054	1
CTDSP2	-10.17665	-13.42152	14
BRCC3	9.982042	-10.550832	18
FILIP1	7.2820134	5.3191204	1
SLC29A3	-22.326296	2.970693	22
BORCS7	-6.6734347	-6.4408584	7
ANTXR1	15.681133	9.730986	11
NXT2	-14.500163	-0.39464182	6
DCK	-10.227488	-0.1488593	6
GRIK1	14.6782	11.969846	19
ACTR10	20.70843	-5.692157	15
CCDC73	-21.343801	-2.3717136	0
CTXN2	-13.004848	0.010625848	6
ATP2A3	-7.6553507	6.224176	8
PIKFYVE	18.484837	-3.7887943	5
FITM1	-16.801529	-0.25190482	0
CEP128	8.230377	6.25503	18
NUDT3	24.932442	0.6104541	25
BNIP2	-18.400116	-8.040038	6
LRRC17	-19.636742	-10.520414	4
MED28	7.629592	-9.162242	1
CD58	-9.958333	8.119371	3
BMT2	20.331894	-0.3330096	12
GUF1	5.8630047	-12.484488	1
BMPR2	23.88395	5.6423764	12
ZFP2	-14.171121	-13.463748	4
CACNB1	-5.5233383	-9.210409	17
C19orf25	-7.7034144	-7.5976768	17
PDE1B	11.604161	2.9022377	19
BMPR1A	20.873686	3.8834825	12
PPP1R9B	-5.6328983	-8.656313	6
KCNC4	0.4717702	4.281083	1
BCAT2	-0.79389787	5.5503654	4
CST3	-10.345925	13.5517235	20
HCST	-16.834904	4.2836266	10
TYSND1	-11.909788	-11.799352	4
ITGA11	-8.049012	10.232875	24
FBXL6	-10.422346	-7.413394	9
BMP2K	14.548842	9.246134	11
AIP	-8.880827	-2.7714715	7
NEMP2	-19.362768	-2.9722023	0
TUBB2B	-1.4410139	0.007964734	15
MAGEL2	-6.852697	10.117611	3
PCF11	10.178181	-10.608506	18
MAP2K7	-10.960109	-10.808668	4
EIF3J	0.95582587	-7.6728587	27
MSTO1	-14.550301	-3.1176014	7
LRRC23	-12.136155	-10.67144	4
FAM8A1	2.6577222	-11.772215	4
PPP6R2	19.926811	2.3852162	12
CES2	-12.5307	2.5753715	14
SYT17	13.395139	7.1078467	16
NECAB3	-10.754274	-6.609815	19
PGD	-9.328024	-6.553319	4
SLCO3A1	21.183512	7.665959	12
GPM6A	24.977634	8.63314	12
BLVRA	-7.397007	-4.983556	7
ONECUT2	11.885433	3.5826337	19
BLOC1S1	-4.1772027	-1.9830564	17
KIFC2	9.85077	-2.2391639	16
P4HTM	9.045132	-2.6602798	25
AMOTL2	-12.463099	3.9920352	14
IQGAP2	-6.9315014	11.448686	3
POLK	19.724493	-1.7063125	12
DNAJC10	19.911045	-3.074691	5
CHD2	22.152248	4.3377295	12
CLPTM1	3.725066	-6.4883375	1
SLC7A2	-4.6560755	12.881151	8
BLCAP	7.654229	-2.033822	15
ITGA2B	-10.842672	4.209514	7
CDK2AP1	-8.696312	1.4766994	17
TUT1	-16.925962	-3.5007894	0
CCAR2	-10.997156	-9.681375	6
BISPR	-15.68615	-0.86779076	14
DOCK10	18.961489	10.894117	19
BIRC6	23.040901	5.729967	12
DGKB	26.186981	7.7979517	12
BMP6	-1.8021861	8.892827	19
PTGFRN	-8.324982	11.03583	3
MFHAS1	16.519876	-5.4927516	5
CSGALNACT1	22.366037	9.951575	12
BIN1	4.5469084	13.76299	16
BHLHE41	-10.704907	14.379928	3
MRPS28	4.741587	0.9250523	14
PFN2	2.7789533	1.0452086	14
MAL2	13.188538	3.2545779	16
BFSP1	-19.389359	-2.3147695	0
ANPEP	-14.201415	7.3022285	0
CRTAP	-14.574422	-13.869844	4
SEMA4D	16.921724	6.680149	11
HGS	-10.274382	-9.746065	9
BEX3	1.225471	-2.3105228	15
BEX1	1.3713408	-2.4633367	15
SNX12	-11.759719	-1.4784454	6
ATG2B	18.98744	-2.9725745	5
MAGIX	-15.482356	-2.2260578	7
NT5C2	21.812035	3.582093	12
CARMIL2	-6.347435	-9.658485	25
BEST1	-10.727259	9.88015	11
ENOPH1	-1.9839927	-8.766432	17
ARSA	-10.32892	-7.7022038	9
KIAA0753	12.56456	-2.1883757	5
BEND5	-10.27733	2.123973	6
BEND3	-19.088644	-2.5860121	0
BEGAIN	8.569356	-1.6641994	1
C10orf95	-17.386509	-2.0056524	0
CLUH	-9.62507	-9.197166	9
SPTAN1	24.660255	4.4929976	12
DNAH2	-5.4058924	5.9784255	9
FBXO16	16.30484	1.0909208	5
PCDHGB2	-14.862514	1.1402812	0
BDNF-AS	6.83408	7.758823	11
IRF9	-9.057915	2.636483	17
DLAT	1.3089141	-12.003563	1
BDNF	-2.143879	4.1749735	10
SLC25A39	-8.483626	-9.352688	9
CHAF1B	-20.797495	-3.9192522	13
BDH2	-10.177998	6.989507	3
MEI1	-15.835596	6.2246466	3
BDH1	16.646336	-0.40795407	5
ATF7IP2	16.506575	1.603503	16
COPZ2	-17.594893	0.022422142	0
POP7	-6.5247655	-3.0068297	7
ATP6V0E2-AS1	-16.144009	-4.033687	0
FOXM1	-20.03192	6.3892913	13
ACACA	23.215551	5.684192	12
TMEM163	16.650288	7.6686735	12
BCOR	-10.482885	-13.831451	6
AACS	13.3367815	0.07697872	16
CCNJL	-0.80855954	8.857356	3
AGPS	18.537827	-5.1359406	18
DCUN1D4	20.946682	1.0585463	12
HHAT	6.9554625	3.8387856	11
F3	-9.498501	13.08891	11
GOLGA3	13.922729	-3.5888674	5
BCL2L12	-16.73317	-0.18515569	0
METRNL	-7.620357	6.301444	8
DDX21	0.54020053	-11.025964	21
CCDC122	4.779067	10.887318	11
CDH1	-9.266293	10.269038	11
GATA2	-5.544691	9.5482025	8
BAZ2B	20.741453	7.4256787	12
PSKH1	-16.417236	-6.2324886	0
DNASE1L1	-16.410044	-3.3859727	7
BCL11B	17.170258	10.485434	19
HINT3	2.7595165	-8.489899	1
FHIT	22.672527	7.829284	12
RN7SL2	27.550463	8.959765	12
SPSB4	-7.4287724	10.061943	3
GTF2H5	-4.725239	-3.111065	7
BCAN	-9.433704	11.986355	3
CCDC6	17.293869	2.167164	12
GON4L	14.688186	-3.5825386	5
PTS	0.93011314	-5.777277	20
FCHO2	17.331596	1.7014648	12
GFOD1	17.395538	3.3837063	12
PIP5K1C	10.221522	-1.3098831	16
CASZ1	-6.5039496	8.336476	8
BBS9	21.720373	5.890516	12
DMXL1	21.605585	4.042422	12
PTN	7.1406937	13.679281	16
AKAP13	15.562399	7.201583	12
CTR9	-1.8276595	-11.638641	4
CEP72	-18.117884	-2.884072	0
SULT1C4	-13.299471	9.113364	3
BBS12	-13.495543	-1.9920651	6
KDM3B	14.941696	-4.2565823	5
ZNF512B	-11.406862	-8.399708	6
EFHB	-20.022047	-1.5416908	0
DECR1	12.433034	3.9126706	19
GRID2	24.92778	9.596443	24
CCDC82	20.72618	-3.5339527	5
DNAJB14	21.735077	0.16923848	12
ENO3	-12.711285	5.8924713	8
CCDC121	-14.394016	-0.44020763	7
RITA1	-11.765814	-5.4169555	7
TGFBR3L	-6.051805	-5.9062605	4
B3GAT1	12.103401	0.72874266	16
JMJD4	-13.242328	-4.5213604	7
GMEB1	-13.869386	-11.881447	4
CDC37	-0.9523158	-7.1996098	25
CBFB	3.6802328	10.370305	11
LIN54	9.647351	-9.492911	1
TTYH3	4.664773	-4.7794876	6
INTS7	7.588914	-12.452185	1
PPFIA4	13.510604	0.8428904	16
BAMBI	-10.8629265	11.189828	3
GBGT1	-17.51316	-0.5076546	0
ATP13A2	9.979098	-4.000096	15
ST6GALNAC3	20.628798	8.21388	12
CAMSAP2	22.982704	4.714874	12
KHSRP	-5.8587127	-8.984084	6
DOCK1	4.910455	11.885243	11
INSIG1	0.1750531	1.851722	29
KAT2B	5.3920007	11.384468	11
CHST15	12.109862	0.36163455	16
ALOXE3	-17.421328	0.09215021	0
BAG6	-10.857494	-5.711506	6
MSTN	-17.212172	0.7945406	0
BAG4	10.52603	-7.4730997	16
C18orf32	1.1145823	-3.9693496	17
OSBPL5	0.7232846	7.051541	8
TBL3	-14.922227	-2.5968518	6
GNG11	-13.32976	10.814083	3
MANEAL	-10.950895	-0.39711407	6
ZDHHC15	5.413971	-12.715124	1
MPDZ	21.919165	6.1215844	12
ZDHHC5	-11.608375	-14.681097	4
B4GALT4	-15.684264	-12.159554	7
SUDS3	11.143732	-8.588263	8
CEP78	14.629269	-6.5815053	5
B4GALT1	-13.351709	10.337207	23
B4GALNT4	8.603805	-3.1668873	25
HDAC8	22.101156	4.8964787	12
NEFL	1.9602921	-2.7978864	15
NCAPG	-20.431412	7.299226	13
B3GLCT	15.149871	8.728652	23
FAM117B	17.210695	-3.220485	5
B3GALT6	-10.2241335	0.10970346	6
EHMT1	16.250706	0.9911477	14
LRRC39	-3.0638797	8.093795	8
NDUFAB1	-2.0936086	-3.5959132	20
GPAT3	1.2205498	4.155438	25
PFKP	6.957279	0.8568331	16
GALNT13	23.525043	9.673351	19
G0S2	-6.0142136	1.2134739	7
P3H2	13.034267	8.271688	24
AURKAIP1	-2.8816216	-3.693279	20
NATD1	-16.233152	-0.58498424	0
DHRS1	-11.210427	-3.9634602	7
DBNDD1	-6.4296274	5.3782	8
ATXN7L3	-4.463997	-8.705069	6
GADD45A	-6.3749146	1.1292199	10
HSBP1L1	-7.1788607	0.15928222	8
SCAF1	-5.3941135	-8.543431	6
ATXN3	13.877457	-3.2228434	5
COL4A2	11.176701	8.992583	16
RNPEP	-13.835082	-11.591343	4
ATXN2	22.237263	4.8212175	12
KIF19	-10.017103	10.217607	3
BHLHE40	-2.1488276	3.4077103	10
DDAH1	15.52084	6.9119143	16
TTC36	-17.964819	-0.7219985	0
ZSWIM7	1.6408519	-9.756333	20
NUDT4	4.5481715	-0.4553695	14
KCNA5	-9.153438	9.122405	22
PANK3	18.186687	-5.958264	5
DYRK1B	-13.971449	-4.935655	6
LEMD2	-14.357105	-11.179907	9
FAM13A-AS1	-5.2066865	-14.5701685	11
OTUB1	-3.9956198	-7.9012303	6
MCEE	-15.757896	-11.805603	4
BAK1	-14.925233	-2.7666883	7
NRBP1	3.3697762	-8.444819	1
ATP6V1F	-0.38699496	-3.5575602	20
FMR1	10.373256	-10.926795	1
KLHL21	-11.335679	-9.778462	6
ATP6V1D	0.9777254	-3.8888264	20
PSMD14	21.59929	-2.9363995	15
MAFK	-8.64311	5.0253906	8
TUBGCP6	-8.764966	-9.884523	9
ATP6V0E1	1.1829774	-8.250624	20
SDCCAG8	21.596668	5.4892397	12
EYA1	10.965101	12.279483	19
IKZF4	4.9543366	-10.714644	1
ATP6AP2	2.1398063	-4.3525977	15
ATP6AP1	2.1452754	-4.80868	15
ADIRF	-13.493236	11.1606865	3
ENAH	20.99321	6.519173	12
FOXN2	4.8625827	11.644525	11
PTRH2	-3.1339095	-12.952321	27
HR	-9.58366	4.319565	10
AEN	-15.818696	-0.8136997	0
MED27	17.805159	3.0915184	12
PHYHIPL	19.821072	9.0550585	12
DYRK3	-5.8533416	5.541902	9
PYGB	11.411319	-3.5218484	11
TMPO	-3.1045992	0.38535094	13
DKK3	25.428778	1.8443124	15
SNF8	-1.420089	-6.369619	20
KCNK1	15.975943	4.145833	12
MRPL15	-6.098083	-3.9433413	7
ATP2A1-AS1	-15.784539	-1.1670343	0
POLR2K	-3.7934673	-3.9834352	7
CTBP2	14.097082	7.391633	16
MAP3K14	-7.2542286	-14.375637	9
GOT2	4.611775	-6.9282703	18
ATP1B2	-9.600195	13.249856	3
GRB14	10.688409	6.380804	26
FIGN	20.951662	11.343006	19
NUDT6	-17.814949	-10.183846	7
FBXL20	20.549763	2.8155687	12
FBXL2	20.314276	3.9980218	12
ATP13A3	19.42331	-3.2647617	5
CHRNA6	-6.663111	8.186944	8
HMGN5	6.8853807	-11.408277	1
SCD	3.6472993	12.7970295	11
CCNE2	-10.936564	10.000859	11
SWT1	7.4568467	-13.53039	1
CYC1	-4.362843	-1.2351074	17
AGMAT	-17.555119	-2.5642836	0
BCHE	-3.7459102	12.518503	3
PDCL3	-9.085222	-2.5577831	7
ATL2	19.57007	-2.4395144	5
EHD3	3.725071	-7.733808	16
ARHGEF6	3.322734	4.807598	3
ZNF76	5.9280844	-7.3629985	1
SLC25A30	-19.640478	-1.8980172	0
LIPH	-8.816236	6.5664463	3
CCDC188	-16.316343	0.57085055	0
COL6A2	-13.36297	9.689619	3
C2CD2L	-6.2708488	-10.815393	9
ATG4D	-11.894034	-6.8866754	7
DLG4	4.780799	-5.593449	16
ATG4C	5.0890737	12.735457	11
ATG4B	10.78743	-5.5128336	1
ATG16L1	7.430105	-6.476809	1
MXRA8	-13.38011	8.676849	3
PALM3	-16.397375	1.231792	0
ISCA1	0.96044415	-5.4139185	15
FST	-10.669933	8.811262	3
LINC01572	16.872925	13.241919	11
AP1G1	17.857418	-4.0093784	5
FYCO1	-9.838412	8.864199	3
ATG12	9.7310095	-10.585562	1
NSG1	1.6990111	-2.8668149	15
ATG101	-10.530712	-2.6247137	7
ACAT1	12.43445	-6.1679335	20
ADAP2	-16.088337	9.501233	23
COL9A3	-9.762027	10.621561	3
CLHC1	10.927253	-8.202589	3
BET1	-19.328362	-11.739266	4
VPS13C	22.166086	5.4091625	12
ATXN7L2	-13.874188	-6.213074	0
EMC6	-5.915113	-0.98625755	17
BICDL1	19.933205	2.5738692	12
SLC25A25	-4.348314	-13.600515	1
CUEDC2	-4.768306	-3.8638213	7
SIGIRR	-6.5453315	3.6610467	8
GSS	-9.0095825	-6.5198774	7
ATCAY	16.95843	0.94686997	15
ATAD5	12.531723	-13.981346	27
ETHE1	-9.780176	-4.882949	7
WLS	14.812303	11.963724	19
CHST11	17.93318	10.727767	24
FYN	21.644289	7.3459463	12
CENPE	-20.953417	7.6036253	13
ATAD2B	17.924187	-5.1240544	21
CYCS	1.0460303	-3.7256126	15
C15orf40	-13.353024	-13.023729	4
NID1	-13.248397	10.624557	3
ATAD2	6.740196	2.53384	23
MCCC2	6.7849784	2.5342982	1
LRP2BP	7.3438272	3.2023406	5
PHF2	-11.165187	-14.574138	1
LINS1	5.9328246	-12.7992	1
CD46	20.903591	-2.5862112	12
CPT1B	-16.279053	-3.3444793	0
MTG2	9.240065	-7.006194	5
ASTE1	-12.753724	-4.0204988	7
ASS1	-7.80705	8.61166	3
PIWIL4	-17.93412	-13.1988735	1
IQSEC2	13.530071	0.002550009	16
FUT10	4.141035	6.6493726	3
CMC2	21.621813	-0.65957093	12
SLC9B2	17.499113	-3.4930224	5
B3GNTL1	-16.303396	-13.756764	4
MAP2K3	-8.6977625	3.4886298	6
FLYWCH2	-22.599588	-5.227638	17
SLC35B3	5.3997984	-12.674972	1
ZC2HC1C	-21.82367	-7.6753483	27
CCDC78	-5.3777585	5.108974	19
NIM1K	16.107117	0.35954046	5
NFKBID	-22.71704	-1.6054015	22
KCNB2	26.643373	8.173891	12
ARMC7	-14.88881	-4.350747	7
ZNF827	19.977215	7.3994145	12
EIF5AL1	-19.657663	1.0344485	14
ELF3	-17.633028	-0.5079292	0
ASIC3	-15.1063795	-3.073373	0
PTBP3	12.48234	5.860994	26
ASGR1	-10.994444	-2.5613606	7
CHM	21.096466	-1.1842233	12
BVES	-3.3836694	7.2164826	2
RTF1	24.441294	-3.4596527	21
PTPRG-AS1	13.480794	7.967127	16
PTH1R	-14.609956	11.024073	3
ASCC3	22.094109	3.453374	12
GAS5	-1.6962997	-0.8623748	20
COL4A4	-2.9286447	12.471291	8
NUBP1	-22.32092	-8.602333	7
ASB6	-12.260777	-6.44432	7
YTHDC2	21.925095	1.2560573	12
EPHA8	-6.0936775	7.5077605	8
DCTD	-15.050629	-10.021524	4
JAKMIP3	14.057228	-1.4127156	16
ANAPC11	-3.7021372	-2.8360858	20
GRINA	2.3600006	-4.848067	15
SCRIB	-14.517586	-5.501496	0
SMAD4	4.843906	0.03059783	14
RHOXF1	-16.618267	-0.18643995	0
ASB14	-21.345486	-2.2417493	2
CRYZL1	4.6048555	0.6945228	14
MC1R	-16.803373	0.61004835	0
FAXC	17.173056	-1.917648	15
UROD	-7.975262	-3.905592	7
FNDC9	-6.347903	8.454074	8
ASAP3	-8.49697	7.9667773	3
ZNF587B	7.5674415	-7.3313093	14
CALB1	10.595296	12.018144	19
PPL	-9.987338	4.4207	3
ARV1	1.6067187	-11.814542	1
CHST5	-17.793283	-1.2550329	0
MIIP	-12.707057	-4.9665794	0
HMGB2	-3.142863	-0.594574	13
APRT	-6.759987	-3.2682068	7
RRAGD	6.81471	-10.638206	1
ART5	-13.980534	1.6337104	7
RAB9A	-23.633442	2.0027971	22
PTK2	23.198788	7.665559	12
TRMT1L	5.602436	-11.574982	1
SNHG15	-9.717934	-2.9026992	7
CEL	-17.076216	-0.046902	0
AK7	-15.432484	6.9949923	0
RNF34	11.624418	-5.745457	5
LRRD1	-12.882345	3.22252	14
TCTN2	-13.167797	-15.453184	4
ARSD	-10.731791	6.645098	3
MBD6	-15.108236	-5.3412504	0
FAM219A	15.443211	-2.0578618	16
SDK1	19.281681	12.105025	19
TMEM254	3.1371703	-12.030026	4
ARRDC3	-17.207125	12.258708	6
TSN	0.19541167	-10.539777	25
DYNC1LI1	18.310938	-8.352241	15
ZCCHC9	-15.630358	-10.467476	17
ARPC5	-1.9434175	-2.0836022	20
GSTA4	22.005217	-2.8416975	15
AKR1A1	-5.6898956	-3.1964705	7
TMEM144	4.3245635	12.689151	11
CEP41	-20.058378	-9.915865	6
FCHSD1	-8.328844	3.8300068	8
LINC01011	-13.139975	2.0669286	14
KDM2B	12.023883	-3.729585	14
BSG	2.4064891	-3.6574452	15
BRI3	0.77235883	-5.4327984	20
DROSHA	16.19868	-5.906794	5
MAPK9	16.301918	-1.7407125	16
RIN2	16.862654	11.23721	19
PALB2	-15.0369625	-11.005566	4
KPTN	-12.806866	-5.1432714	0
C10orf105	-13.798711	7.6127524	2
ARNT	15.989221	-4.643001	5
INTS1	9.234169	-3.3937826	1
DCAF17	5.9313345	-12.071237	1
FBXO44	8.962373	-3.117966	25
FRMD4B	18.31037	10.60327	11
MIR99AHG	24.074223	8.422291	12
ATP6V1C2	-7.313031	6.933051	16
CRTC2	-14.346081	-5.9807296	6
TIMM23	5.1960115	-11.503255	1
C1QTNF9B	-14.601729	6.7556124	3
GTPBP2	-21.041594	-9.187047	4
ARMCX3	1.728191	-5.0394216	15
AP1B1	5.9304233	-6.1360264	1
AP3M1	-14.14902	-12.3739395	4
PTPN23	-23.076132	1.1494042	22
DSG2	-7.710252	8.914121	3
HCK	-16.040447	9.592064	23
